id,title,brand,reference,price_raw,price,price_original_raw,price_original,discount_percent,url,image_small,image_large,description,promo_type,scrape_date
,Tensiomètre poignet HM60 - Visocor,Visocor,4023368220602,"78,000 TND",78.0,"83,000 TND",83.0,5.0,https://cosmetique.tn/tensiometres/7268-tensiometre-poignet-hm60-visocor.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/17909-thickbox_default/tensiometre-poignet-hm60-visocor.jpg,"Tensiomètre au poignet oscillométrique entièrement automatique avec capteur intégré et écran LCD.
Données techniques : Méthode de mesure : oscillométrique Plage de mesure : Pression du brassard 0 mmHg - 299 mmHg Fréquence du pouls 40 par min - 199 par min Précision : Pression du brassard +/- 3 mmHg Fréquence du pouls +/- 5 % de la valeur mesurée Taille...",Standard,2025-11-24
,Désodorisant d’atmosphère puissant vanille framboise-30ml - Septanil,Septanil,6192427309225,"3,900 TND",3.9,,,0.0,https://cosmetique.tn/desodorisant/6945-desodorisant-datmosphere-puissant-vanille-framboise-30ml-septanil.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/17208-thickbox_default/desodorisant-datmosphere-puissant-vanille-framboise-30ml-septanil.jpg,"Ce désodorisant d’atmosphère, est le produit idéal pour purifier, assainir et rafraîchir l'atmosphère pour une sensation de bien-être, neutralisant les odeurs les plus tenaces tous vos espaces (dans les voitures, les bureaux, salles peu aérées ou enfumées, sanitaires, salles de restaurations, écoles, hôpitaux, salles d’attente, valable même sur les...",Standard,2025-11-24
,Oligovit mélatonine - Vital,Vital,6192421124114,"9,300 TND",9.3,,,0.0,https://cosmetique.tn/forme-et-vitalite/6287-oligovit-melatonine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/15452-thickbox_default/oligovit-melatonine.jpg,"Oligovit mélatonine
Faciliter l'endormissement 
Améliorer la qualité de sommeil 
 INFOS SUR LE PRODUIT
boite de 15 gélules
 CONSEILS D'UTILISATION
1 gélule au coucher",Standard,2025-11-24
,Kemphor Brosse à dents suave orange,kemphor,8410496001238-Orange,"8,200 TND",8.2,,,0.0,https://cosmetique.tn/brosse-a-dents/5663-brosse-a-dents-suave-orange-kemphor.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/13921-thickbox_default/brosse-a-dents-suave-orange-kemphor.jpg,"La brosse à dents souple Kemphor réalise un nettoyage en profondeur grâce à ses pointes arrondies qui vous aideront à prendre soin et à protéger l'émail et les gencives. Grâce à ses filaments de caoutchouc centraux, les taches disparaîtront en douceur.La brosse à dents souple Kemphor a une tête réduite avec laquelle vous atteindrez les zones difficiles à...",Standard,2025-11-24
,Kemphor Brosse à dents suave bleu,kemphor,8410496001238-Bleu,"8,200 TND",8.2,,,0.0,https://cosmetique.tn/brosse-a-dents/5662-brosse-a-dents-suave-bleu-kemphor.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/13661-thickbox_default/brosse-a-dents-suave-bleu-kemphor.jpg,"La brosse à dents souple Kemphor réalise un nettoyage en profondeur grâce à ses pointes arrondies qui vous aideront à prendre soin et à protéger l'émail et les gencives. Grâce à ses filaments de caoutchouc centraux, les taches disparaîtront en douceur.La brosse à dents souple Kemphor a une tête réduite avec laquelle vous atteindrez les zones difficiles à...",Standard,2025-11-24
,Kemphor Brosse à dents suave violet,kemphor,8410496001238-Violet,"8,200 TND",8.2,,,0.0,https://cosmetique.tn/brosse-a-dents/5661-brosse-a-dents-suave-violet-kemphor.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/13659-thickbox_default/brosse-a-dents-suave-violet-kemphor.jpg,"La brosse à dents souple Kemphor réalise un nettoyage en profondeur grâce à ses pointes arrondies qui vous aideront à prendre soin et à protéger l'émail et les gencives. Grâce à ses filaments de caoutchouc centraux, les taches disparaîtront en douceur.La brosse à dents souple Kemphor a une tête réduite avec laquelle vous atteindrez les zones difficiles à...",Standard,2025-11-24
,Kemphor Brosse à dents ortho orange,kemphor,8410496001290-Orange,"9,500 TND",9.5,,,0.0,https://cosmetique.tn/brosse-a-dents/5658-brosse-a-dents-ortho-orange-kemphor.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/13652-thickbox_default/brosse-a-dents-ortho-orange-kemphor.jpg,"Profil en V pour un nettoyage facile autour des courroies et des fils. Des filaments de Tynex qui prennent soin de l'émail et des gencives. Col flexible et allongé qui permet une manipulation facile, atteignant les zones d'accès difficile. Poignée antidérapante et ergonomique. .• Système de poils V-Trim.• Poils arrondis.• Long cou étroit qui offre un...",Standard,2025-11-24
,Kemphor Brosse à dents ortho bleu,kemphor,8410496001290-Bleu,"9,500 TND",9.5,,,0.0,https://cosmetique.tn/brosse-a-dents/5656-brosse-a-dents-ortho-bleu-kemphor-.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/13650-thickbox_default/brosse-a-dents-ortho-bleu-kemphor-.jpg,"Profil en V pour un nettoyage facile autour des courroies et des fils. Des filaments de Tynex qui prennent soin de l'émail et des gencives. Col flexible et allongé qui permet une manipulation facile, atteignant les zones d'accès difficile. Poignée antidérapante et ergonomique. .• Système de poils V-Trim.• Poils arrondis.• Long cou étroit qui offre un...",Standard,2025-11-24
,Alvityl boost comprimés x 20,Alvityl,3664492000305,"30,000 TND",30.0,,,0.0,https://cosmetique.tn/forme-et-vitalite/4623--tonus-boost-20-comprimes-effervescents-alvityl.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/16548-thickbox_default/-tonus-boost-20-comprimes-effervescents-alvityl.jpg,"Alvityl Boost Ginseng et Caféine 20 Comprimés Effervescents est un complément alimentaire avec édulcorants à base de Ginseng, caféine, 10 vitamines et 2 minéraux.Il est particulièrement recommandé en cas de baisse de tonus, de journées longues et difficiles. Sa formule associe du Ginseng, de la caféine et 12 vitamines et minéraux complémentaires pour :...",Standard,2025-11-24
,Byphasse Lait de douche caresse rose musquée tous types de peaux 1l,Byphasse,8436097093892,"19,316 TND",19.316,,,0.0,https://cosmetique.tn/gel-douche/4543-lait-de-douche-rose-musquee-1l-byphasse.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/10273-thickbox_default/lait-de-douche-rose-musquee-1l-byphasse.jpg,"Le lait de douche à l’huile de rose musquée du Chili lave en douceur votre peau. Sa texture onctueuse et son parfum élégant et floral vous apporteront une agréable sensation de bien-être le temps d’une douche.
Une formule douce au pH neutre 2 fois plus de caresses dans ce nouveau format 1 litre (100 douches) Une bouteille-pompe avec un doseur pratique et...",Standard,2025-11-24
,Gum bain de bouche activital 300ml,GUM,7630019902625,"17,800 TND",17.8,,,0.0,https://cosmetique.tn/bain-de-bouche-/3410-bain-de-bouche-activital-300ml-gum.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/7886-thickbox_default/bain-de-bouche-activital-300ml-gum.jpg,"Action antioxydante du Coenzyme Q10 et de l'extrait naturel de Grenade
Action anti-plaque innovante grâce au LAE (Lauroyl Ethyl Arginate) qui empêche les bactéries d'adhérer à la surface des dents
La combinaison de Fluor et d'Isomalt favorise la reminéralisation de l’émail et la prévention des caries
Contient du gingembre et du bisabolol apaisants pour...",Standard,2025-11-24
,Vitonic diab 30 gélules -vital,Vital,6192421108145,"18,500 TND",18.5,,,0.0,https://cosmetique.tn/complement-alimentaire/3266-vitonic-diab-30-gelules.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/7657-thickbox_default/vitonic-diab-30-gelules.jpg,"INDICATIONS
Vitonic DIAB est indiqué pour les personnes suivant un régime diabétique

CONTRE INDICATIONS
Aucune
FORME
Gélule
INFOS SUR LE PRODUIT
Boite contenant deux tablettes de 15 gélules

Conseils d'utilisation
1 gélule par jour",Standard,2025-11-24
,Brosse à dents activ vital medium compact 583 vert- gum,GUM,0070942124492-Vert,"13,000 TND",13.0,,,0.0,https://cosmetique.tn/brosse-a-dents/2861-brosse-a-dents-activital-583-vert-gum.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/6820-thickbox_default/brosse-a-dents-activital-583-vert-gum.jpg,"GUM Brosse à Dents Activital 583 - Couleur : Vert Medium élimine efficacement la plaque dentaire dans les zones difficiles d'accès.
Elle permet un nettoyage efficace grâce l'implantation particulière de sa combinaison de brins à formes rectangulaire et triangulaire et grâce à sa tête compacte.
Elle élimine la plaque en douceur, sans endommager les...",Standard,2025-11-24
,Dentifrice rapide action extra fresh 75ml - sensodyne,Sensodyne,5054563109422,"20,000 TND",20.0,"24,500 TND",24.5,4.5,https://cosmetique.tn/dentifrice/2843-dentifrice-rapide-menthe-75ml-sensodyne.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/6797-thickbox_default/dentifrice-rapide-menthe-75ml-sensodyne.jpg,le dentifrice Sensodyne Rapide Action Extra Fresh procure un soulagement cliniquement prouvé de la sensibilité dentaire en seulement 60 secondes* et laisse à votre bouche une sensation de fraîcheur et propreté. Sa formule unique agit rapidement en formant une barrière protectrice afin de protéger vos dents sensibles. Elle procure un soulagement rapide et...,Standard,2025-11-24
,Dentifrice répare & protège 75ml - sensodyne,Sensodyne,5054563062017,"17,000 TND",17.0,,,0.0,https://cosmetique.tn/dentifrice/2839-dentifrice-repare-et-protege-75ml-sensodyne.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/6793-thickbox_default/dentifrice-repare-et-protege-75ml-sensodyne.jpg,"Sensodyne Répare & Protège 75ml
Le dentifrice Sensodyne Répare & Protège forme une couche protectrice solide autour des zones fragilisées de vos dents sensibles pour permettre une réparation renforcée*. Grâce à sa formule unique à base de NOVAMIN, il est cliniquement prouvé qu'il aide à réparer ces zones fragilisées avec des constituants naturels...",Standard,2025-11-24
,Désodorisant d’atmosphère puissant vanille framboise-500ml-septanil,Septanil,6192427309188,"21,000 TND",21.0,,,0.0,https://cosmetique.tn/desodorisant/2699-desodorisant-datmosphere-puissant-vanille-framboise-500ml-septanil.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/14800-thickbox_default/desodorisant-datmosphere-puissant-vanille-framboise-500ml-septanil.jpg,"Ce désodorisant d’atmosphère, est le produit idéal pour purifier, assainir et rafraîchir l'atmosphère pour une sensation de bien-être, neutralisant les odeurs les plus tenaces tous vos espaces (dans les voitures, les bureaux, salles peu aérées ou enfumées, sanitaires, salles de restaurations, écoles, hôpitaux, salles d’attente, valable même sur les...",Standard,2025-11-24
,Savon solide à froid miel 140g- oliva nature,Oliva Nature,6192490900084,"10,000 TND",10.0,,,0.0,https://cosmetique.tn/savon/1811-savon-solide-a-froid-miel-140g-oliva-nature.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/7525-thickbox_default/savon-solide-a-froid-miel-140g-oliva-nature.jpg,"MIEL
Réparateur     Apaisant
Convient à toute la famille,sans parfum ajouté , adapté aux bébés,aux enfants , aux femmes enceintes et aux peaux sèches et abîmées
Ingrédients (INCI) : Huile d’olive vierge, Eau, huile de coco, Hydroxyde de sodium, miel naturel, cire d'abeille.
Surgras 7 %
Riche en Glycérine ± 9  %
VM1
± 140 g
A conserver dans un endroit sec...",Standard,2025-11-24
,Byphasse Gel Intimate 200Ml,Byphasse,8437005723795,"19,800 TND",19.8,,,0.0,https://cosmetique.tn/gel-intime/9659--byphasse-gel-intimate-200ml.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/22414-thickbox_default/-byphasse-gel-intimate-200ml.jpg,"Marque : Byphasse


Type : Gel nettoyant intime


Contenance : 200 ml


Bienfaits :


Nettoie en douceur la zone intime


Respecte le pH naturel


Apporte fraîcheur et confort quotidien


Formule douce adaptée à un usage régulier







Public : Convient à un usage féminin quotidien",Standard,2025-11-24
,Désodorisant d'atmosphère propreté 5l - Septanil,Septanil,6192427309935,"175,000 TND",175.0,,,0.0,https://cosmetique.tn/desodorisant/9516-desodorisant-d-atmosphere-proprete-500ml-septanil.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/22453-thickbox_default/desodorisant-d-atmosphere-proprete-500ml-septanil.jpg,"Ce désodorisant d’atmosphère, est le produit idéal pour purifier, assainir et rafraîchir l'atmosphère pour une sensation de bien-être, neutralisant les odeurs les plus tenaces tous vos espaces (dans les voitures, les bureaux, salles peu aérées ou enfumées, sanitaires, salles de restaurations, écoles, hôpitaux, salles d’attente, valable même sur les...",Standard,2025-11-24
,Désodorisant d’atmosphère puissant musk 5l - Septanil,Septanil,6192427309850,"175,000 TND",175.0,,,0.0,https://cosmetique.tn/desodorisant/9515-desodorisant-datmosphere-puissant-musk-500ml-septanil.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/22457-thickbox_default/desodorisant-datmosphere-puissant-musk-500ml-septanil.jpg,"Ce désodorisant d’atmosphère, est le produit idéal pour purifier, assainir et rafraîchir l'atmosphère pour une sensation de bien-être, neutralisant les odeurs les plus tenaces tous vos espaces (dans les voitures, les bureaux, salles peu aérées ou enfumées, sanitaires, salles de restaurations, écoles, hôpitaux, salles d’attente, valable même sur les...",Standard,2025-11-24
,Désodorisant très puissant portofino -5l-septanil,Septanil,6192319300538,"200,000 TND",200.0,,,0.0,https://cosmetique.tn/desodorisant/9512-desodorisant-tres-puissant-portofino-500-ml-septanil.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/22458-thickbox_default/desodorisant-tres-puissant-portofino-500-ml-septanil.jpg,"Ce désodorisant d’atmosphère, est le produit idéal pour purifier, assainir et rafraîchir l'atmosphère pour une sensation de bien-être, neutralisant les odeurs les plus tenaces tous vos espaces (dans les voitures, les bureaux, salles peu aérées ou enfumées, sanitaires, salles de restaurations, écoles, hôpitaux, salles d’attente, valable même sur les...",Standard,2025-11-24
,Farmona Gel bain et douche Ananas & Noix de Coco 425ml,Farmona,5900117005293,"17,700 TND",17.7,,,0.0,https://cosmetique.tn/gel-douche/8213-gel-bain-et-douche-ananas-noix-de-coco-425ml-farmona.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19617-thickbox_default/gel-bain-et-douche-ananas-noix-de-coco-425ml-farmona.jpg,"Le gel de douche à l'ananas et à la noix de coco est dédié à tous les types de peau. Il assure à votre corps une hydratation en douceure. Il raffermit, lisse la peau, assurant ainsi une apparence saine. Il est enrichi à la vitamines A, E, F et aux huiles naturelles de fruits.",Standard,2025-11-24
,Coffret venizia - K-reine,K-reine,6192427311358,"98,000 TND",98.0,"119,000 TND",119.0,21.0,https://cosmetique.tn/bons-plans_/8138-coffret-venizia-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19692-thickbox_default/coffret-venizia-k-reine.jpg,"Coffret coco kiss contient: 
Lait de corps 200ml
Gel douche  300ml
Brume de luxe cheveux et corps 230ml",Standard,2025-11-24
,Coffret clouds - K-reine,K-reine,6192427311327,"98,000 TND",98.0,"119,000 TND",119.0,21.0,https://cosmetique.tn/bons-plans_/8135-coffret-clouds-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19695-thickbox_default/coffret-clouds-k-reine.jpg,"Coffret coco kiss contient: 
Lait de corps 200ml
Gel douche  300ml
Brume de luxe cheveux et corps 230ml",Standard,2025-11-24
,Coffret into the rain - K-reine,K-reine,6192427311310,"98,000 TND",98.0,"119,000 TND",119.0,21.0,https://cosmetique.tn/bons-plans_/8134-coffret-into-the-rain-k-reine.html,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20236%20305'%3E%3C/svg%3E",https://cosmetique.tn/19696-thickbox_default/coffret-into-the-rain-k-reine.jpg,"Coffret coco kiss contient: 
Lait de corps 200ml
Gel douche  300ml
Brume de luxe cheveux et corps 230ml",Standard,2025-11-24
